Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-04-01 00:00:00-04:00,2.890000104904175,2.9100000858306885,2.809999942779541,2.859999895095825,16928100,0.0,0.0,LCID
2024-04-02 00:00:00-04:00,2.7750000953674316,2.7899999618530273,2.680000066757202,2.759999990463257,18656700,0.0,0.0,LCID
2024-04-03 00:00:00-04:00,2.740000009536743,2.819999933242798,2.7100000381469727,2.75,13614900,0.0,0.0,LCID
2024-04-04 00:00:00-04:00,2.799999952316284,2.805000066757202,2.5999999046325684,2.6500000953674316,30884800,0.0,0.0,LCID
2024-04-05 00:00:00-04:00,2.6500000953674316,2.6700000762939453,2.559999942779541,2.609999895095825,19251600,0.0,0.0,LCID
2024-04-08 00:00:00-04:00,2.6500000953674316,2.7249999046325684,2.630000114440918,2.640000104904175,18482900,0.0,0.0,LCID
2024-04-09 00:00:00-04:00,2.680000066757202,2.799999952316284,2.619999885559082,2.700000047683716,20338100,0.0,0.0,LCID
2024-04-10 00:00:00-04:00,2.619999885559082,2.680000066757202,2.5999999046325684,2.6500000953674316,18486500,0.0,0.0,LCID
2024-04-11 00:00:00-04:00,2.6700000762939453,2.690000057220459,2.5,2.5,28982000,0.0,0.0,LCID
2024-04-12 00:00:00-04:00,2.5,2.5299999713897705,2.4200000762939453,2.490000009536743,18601400,0.0,0.0,LCID
2024-04-15 00:00:00-04:00,2.509999990463257,2.5199999809265137,2.4000000953674316,2.430000066757202,19381500,0.0,0.0,LCID
2024-04-16 00:00:00-04:00,2.4000000953674316,2.4600000381469727,2.3499999046325684,2.4000000953674316,16577000,0.0,0.0,LCID
2024-04-17 00:00:00-04:00,2.4179999828338623,2.4700000286102295,2.4000000953674316,2.4200000762939453,12901600,0.0,0.0,LCID
2024-04-18 00:00:00-04:00,2.4000000953674316,2.549999952316284,2.359999895095825,2.440000057220459,20786400,0.0,0.0,LCID
2024-04-19 00:00:00-04:00,2.4100000858306885,2.4749999046325684,2.4000000953674316,2.450000047683716,14961100,0.0,0.0,LCID
2024-04-22 00:00:00-04:00,2.390000104904175,2.4000000953674316,2.309999942779541,2.380000114440918,20338700,0.0,0.0,LCID
2024-04-23 00:00:00-04:00,2.309999942779541,2.5399999618530273,2.2899999618530273,2.5199999809265137,24752600,0.0,0.0,LCID
2024-04-24 00:00:00-04:00,2.5299999713897705,2.5999999046325684,2.4800000190734863,2.549999952316284,22947500,0.0,0.0,LCID
2024-04-25 00:00:00-04:00,2.490000009536743,2.5360000133514404,2.4000000953674316,2.450000047683716,14935800,0.0,0.0,LCID
2024-04-26 00:00:00-04:00,2.4800000190734863,2.5299999713897705,2.430000066757202,2.4600000381469727,13041800,0.0,0.0,LCID
2024-04-29 00:00:00-04:00,2.509999990463257,2.5799999237060547,2.390000104904175,2.5,20024500,0.0,0.0,LCID
