Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-04-01 00:00:00-04:00,7.309999942779541,7.340000152587891,7.119999885559082,7.21999979019165,31681900,0.0,0.0,SOFI
2024-04-02 00:00:00-04:00,7.050000190734863,7.21999979019165,6.96999979019165,7.199999809265137,29678800,0.0,0.0,SOFI
2024-04-03 00:00:00-04:00,7.309999942779541,7.579999923706055,7.230000019073486,7.539999961853027,50638600,0.0,0.0,SOFI
2024-04-04 00:00:00-04:00,7.650000095367432,7.710000038146973,7.269999980926514,7.309999942779541,49594100,0.0,0.0,SOFI
2024-04-05 00:00:00-04:00,7.300000190734863,7.460000038146973,7.25,7.400000095367432,29121300,0.0,0.0,SOFI
2024-04-08 00:00:00-04:00,7.510000228881836,7.769999980926514,7.5,7.760000228881836,56858200,0.0,0.0,SOFI
2024-04-09 00:00:00-04:00,7.820000171661377,7.940000057220459,7.730000019073486,7.889999866485596,46554000,0.0,0.0,SOFI
2024-04-10 00:00:00-04:00,7.650000095367432,7.800000190734863,7.480000019073486,7.559999942779541,53826100,0.0,0.0,SOFI
2024-04-11 00:00:00-04:00,7.570000171661377,7.639999866485596,7.429999828338623,7.639999866485596,28651700,0.0,0.0,SOFI
2024-04-12 00:00:00-04:00,7.559999942779541,7.599999904632568,7.300000190734863,7.329999923706055,36044300,0.0,0.0,SOFI
2024-04-15 00:00:00-04:00,7.329999923706055,7.420000076293945,7.079999923706055,7.119999885559082,33759400,0.0,0.0,SOFI
2024-04-16 00:00:00-04:00,7.045000076293945,7.284999847412109,6.96999979019165,7.199999809265137,34200500,0.0,0.0,SOFI
2024-04-17 00:00:00-04:00,7.230000019073486,7.340000152587891,7.119999885559082,7.159999847412109,29625600,0.0,0.0,SOFI
2024-04-18 00:00:00-04:00,7.159999847412109,7.380000114440918,7.070000171661377,7.130000114440918,34419100,0.0,0.0,SOFI
2024-04-19 00:00:00-04:00,7.079999923706055,7.28000020980835,7.050000190734863,7.110000133514404,36530500,0.0,0.0,SOFI
2024-04-22 00:00:00-04:00,7.170000076293945,7.289999961853027,7.105000019073486,7.25,31327400,0.0,0.0,SOFI
2024-04-23 00:00:00-04:00,7.239999771118164,7.590000152587891,7.21999979019165,7.579999923706055,40321500,0.0,0.0,SOFI
2024-04-24 00:00:00-04:00,7.605000019073486,7.679999828338623,7.460000038146973,7.599999904632568,39726800,0.0,0.0,SOFI
2024-04-25 00:00:00-04:00,7.420000076293945,7.599999904632568,7.260000228881836,7.590000152587891,47658800,0.0,0.0,SOFI
2024-04-26 00:00:00-04:00,7.697999954223633,7.900000095367432,7.579999923706055,7.869999885559082,88631000,0.0,0.0,SOFI
2024-04-29 00:00:00-04:00,7.369999885559082,7.449999809265137,7.0,7.045000076293945,149660200,0.0,0.0,SOFI
2024-04-30 00:00:00-04:00,6.880000114440918,6.889999866485596,6.610000133514404,6.78000020980835,78411600,0.0,0.0,SOFI
2024-05-01 00:00:00-04:00,6.699999809265137,7.179999828338623,6.650000095367432,6.920000076293945,68347700,0.0,0.0,SOFI
2024-05-02 00:00:00-04:00,7.03000020980835,7.110000133514404,6.860000133514404,6.989999771118164,45473400,0.0,0.0,SOFI
2024-05-03 00:00:00-04:00,7.130000114440918,7.239999771118164,6.880000114440918,6.960000038146973,56618000,0.0,0.0,SOFI
2024-05-06 00:00:00-04:00,7.054999828338623,7.269999980926514,7.03000020980835,7.159999847412109,50016600,0.0,0.0,SOFI
2024-05-07 00:00:00-04:00,7.119999885559082,7.190000057220459,7.03000020980835,7.059999942779541,31025600,0.0,0.0,SOFI
2024-05-08 00:00:00-04:00,6.980000019073486,7.085000038146973,6.929999828338623,7.050000190734863,29637600,0.0,0.0,SOFI
2024-05-09 00:00:00-04:00,7.079999923706055,7.130000114440918,6.989999771118164,7.059999942779541,22463500,0.0,0.0,SOFI
2024-05-10 00:00:00-04:00,7.050000190734863,7.090000152587891,6.920000076293945,6.940000057220459,29080800,0.0,0.0,SOFI
2024-05-13 00:00:00-04:00,7.03000020980835,7.320000171661377,7.0,7.110000133514404,55264000,0.0,0.0,SOFI
2024-05-14 00:00:00-04:00,7.210000038146973,7.639999866485596,7.199999809265137,7.46999979019165,74991900,0.0,0.0,SOFI
2024-05-15 00:00:00-04:00,7.630000114440918,7.630000114440918,7.210000038146973,7.269999980926514,35185400,0.0,0.0,SOFI
2024-05-16 00:00:00-04:00,7.230000019073486,7.300000190734863,7.110000133514404,7.119999885559082,28905000,0.0,0.0,SOFI
